Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
20361,E8dBbA4C3e92355,Maldonado-Gates,https://www.levy.com/,Austria,Reduced tangible approach,2007,Tobacco,9109
20362,E69FBbDdb90AC9e,Bentley Inc,http://mcbride.com/,Wallis and Futuna,Advanced bifurcated hierarchy,1979,Pharmaceuticals,5306
20363,8Cee47e9302eea7,"Zavala, Gates and Hill",http://www.wolfe.com/,Iran,Progressive 24hour data-warehouse,1972,Food Production,4877
20364,AA9b8bAeB8344A0,Townsend LLC,http://cowan.com/,Dominican Republic,Upgradable incremental conglomeration,2003,Military Industry,9618
20365,598059aD84c047B,Bradford and Sons,http://mcintosh.com/,Guernsey,Switchable motivating infrastructure,1995,Furniture,2599
20366,faccFEcD10bd8eA,Galloway Inc,https://peterson.com/,Jamaica,Enhanced intangible structure,2008,Judiciary,9913
20367,CA0Bf37faC1B6d5,"Cooley, Santos and Edwards",http://kirk-maldonado.info/,Nauru,Sharable optimizing algorithm,2000,Commercial Real Estate,314
20368,0edCbdBe65CcaA7,Mosley-Duffy,https://riley.com/,Saint Pierre and Miquelon,Self-enabling optimal adapter,2010,Online Publishing,5594
20369,D36Cf30CE80c358,Rich-Foster,https://walters.com/,Brazil,Multi-lateral user-facing framework,1982,Farming,171
20370,4C7e1679BA10bfc,Eaton Inc,https://www.newman-stanley.net/,Dominican Republic,Enterprise-wide high-level adapter,2013,Wireless,7433
20371,018fd9039E2AA93,Carey-Kelley,https://nixon.com/,Guam,Secured fault-tolerant knowledgebase,2004,Government Relations,1535
20372,2D29EbaCD2fbd90,Ross-Santiago,http://wilson.com/,Norfolk Island,Mandatory 3rdgeneration extranet,1983,Ranching,6248
20373,d41fbbcCbCab678,"Molina, Christensen and Sosa",http://cuevas.biz/,Tanzania,Front-line national customer loyalty,1984,Wholesale,9994
20374,4Cb40E23d5b3A0F,Bentley and Sons,https://www.blackburn-underwood.info/,Equatorial Guinea,Compatible directional functionalities,2014,Industrial Automation,835
20375,f9119fED4abbaC3,"Potts, Petersen and Ewing",https://www.turner-spence.com/,Greenland,Down-sized tangible firmware,2018,Textiles,525
20376,Dd5CCA364A37f5A,"Frederick, Nash and Joyce",https://gross.biz/,Libyan Arab Jamahiriya,Future-proofed transitional knowledge user,2003,Program Development,4951
20377,350AC8fcF136892,Robertson PLC,https://www.bautista-buckley.com/,Honduras,Optimized bi-directional service-desk,1999,Marketing / Advertising / Sales,6343
20378,82190D9bcEfea4B,Kane-Middleton,http://www.mcconnell.net/,Aruba,Organized web-enabled approach,1970,Philanthropy,4442
20379,0EF06ec9449fDcd,Novak-Vance,https://stewart-abbott.com/,Hungary,Networked heuristic firmware,1989,Entertainment / Movie Production,7741
20380,68feFDe48e314e4,"Stafford, Mcneil and Rowe",https://berry.org/,Anguilla,Phased hybrid archive,1979,Financial Services,815
20381,62DFa1faFBdCDEe,Underwood-Gomez,http://www.hamilton-crosby.com/,Iceland,Balanced value-added open architecture,1984,Supermarkets,9958
20382,4ee76462Cc3d018,"Collins, Strickland and Clark",http://www.harding.com/,Congo,Progressive uniform adapter,1980,Philanthropy,790
20383,4eaCEa0eAa0ECa4,"Shaw, Mercado and Pineda",http://smith.com/,Rwanda,Managed human-resource conglomeration,1971,Computer Hardware,8091
20384,Fe6A884235AD8Af,"Gilmore, Hester and Padilla",https://alvarez.info/,Korea,Multi-channeled dynamic moderator,2011,Civic / Social Organization,7507
20385,bCCC2Fb2315eE16,Dunn-Martinez,http://www.mckee.biz/,Latvia,Devolved fresh-thinking application,1997,Events Services,9190
20386,a6b690A92a54789,Goodwin-Beck,https://martin.com/,Armenia,Multi-channeled next generation knowledge user,2008,Music,7425
20387,26e5ac6C6f7Ba5C,"Singh, Shah and Khan",http://stout-henderson.com/,French Southern Territories,Face-to-face holistic frame,1971,Online Publishing,2461
20388,805FeEDEC7c3f0E,Cameron Ltd,https://rhodes.org/,Palestinian Territory,Stand-alone bandwidth-monitored circuit,1993,Investment Management / Hedge Fund / Private Equity,4059
20389,9d5A06158F2D2f9,Barton-Pineda,http://baker-parsons.com/,Guinea,De-engineered real-time process improvement,1989,Research Industry,6915
20390,B3E6ed6efD90eb2,Huynh PLC,http://maddox-reeves.net/,Tokelau,Fully-configurable transitional methodology,2008,Shipbuilding,7497
20391,98A12a7CEf1D406,"Pena, Krueger and Kaiser",http://pollard-maxwell.org/,Georgia,Quality-focused impactful product,2006,Law Practice / Law Firms,9407
20392,88fda4f5B919EFb,Singleton-Mcconnell,https://mason-hood.biz/,Sri Lanka,Exclusive full-range implementation,1988,Fundraising,4247
20393,AcbFdC8c3Ff614c,Fields-Norman,http://www.wood.com/,Sri Lanka,Operative responsive knowledgebase,2008,Chemicals,8639
20394,b680B95be2B76B1,"Blackburn, Klein and Stark",http://holmes-english.org/,United States of America,Horizontal object-oriented interface,2003,Furniture,6991
20395,7feDC8e7e1B804c,Klein-Marsh,http://www.ball.com/,El Salvador,Progressive next generation portal,1991,Religious Institutions,8976
20396,1BA7addbbb2a1FC,"Tran, Barr and Robbins",http://young.com/,Malaysia,Innovative full-range middleware,1996,Translation / Localization,5136
20397,4Ac0BafCF76C0c8,Marshall-Coffey,http://www.dennis.com/,Trinidad and Tobago,Integrated systematic function,2015,Legal Services,5938
20398,300FC52F2cc1DBE,"Gonzales, Kaufman and Carney",https://frank.com/,Solomon Islands,Versatile explicit emulation,1974,Medical Practice,9549
20399,E3eeB09E5d3C1c0,Harding-Mccann,http://mills.com/,Guyana,Advanced leadingedge Graphic Interface,2019,Shipbuilding,8875
20400,A3eab62da8ed4DD,"Fowler, Mueller and Vasquez",http://perez-trevino.com/,Gibraltar,Stand-alone national matrices,1997,Wholesale,8495
20401,cFaDBCA4262f4ad,Stewart-Mercer,http://www.wells.info/,Faroe Islands,Phased intangible productivity,2017,Mining / Metals,7232
20402,c5Cb4ac42Afd0BD,Webb-Lamb,http://www.vasquez.com/,Iran,Public-key multimedia superstructure,2013,Internet,4736
20403,D0EeCf21BB7DDAD,Bond LLC,https://delacruz.biz/,Wallis and Futuna,Polarized modular forecast,2019,Supermarkets,7794
20404,A393b73F7A6dF76,Walls-Brock,http://booth.org/,Croatia,Integrated client-driven policy,2012,International Affairs,3327
20405,De9E0D9bd2d1f06,Lozano-Andrade,https://www.raymond.info/,Kenya,Re-contextualized demand-driven website,2006,Wireless,4915
20406,9BF1EFA364a50E2,"Guzman, Cowan and Cunningham",http://lynn.org/,Micronesia,Expanded well-modulated array,1982,Consumer Electronics,4444
20407,d7d6a6cCE84Ef3c,"Huynh, Price and Hardy",http://www.johnson.com/,Jamaica,Future-proofed mission-critical monitoring,1986,International Trade / Development,5863
20408,A4Fe9ee1B9D4DbD,Pope-Bautista,https://oconnell.com/,Australia,Visionary content-based core,2006,Internet,7585
20409,6dEcDEF05B273d5,Goodman and Sons,http://www.zimmerman.com/,Gambia,Fully-configurable radical moratorium,2020,Entertainment / Movie Production,3153
20410,eE3b5FBDBe1cD7A,"Ruiz, Castaneda and Ho",https://coffey.com/,Lithuania,Robust contextually-based support,2019,Semiconductors,5166
20411,36B95DdC5c78f27,Larson-Montoya,http://hammond.com/,Norfolk Island,Distributed real-time Graphic Interface,1999,Human Resources / HR,5265
20412,c7dCcAbac9Fa479,Kerr Group,https://shah-ruiz.com/,Gibraltar,Intuitive zero-defect function,2011,Wholesale,8060
20413,FbF3A2FcECeEA39,Odom Ltd,https://rivers.com/,Equatorial Guinea,Extended heuristic product,2018,Legal Services,4144
20414,d6b1bDD73d8FaD6,"Villa, Young and Booker",https://parker-moses.biz/,French Southern Territories,Digitized human-resource monitoring,1990,Investment Management / Hedge Fund / Private Equity,3528
20415,9FBBACA1D09Fe39,"Shannon, Willis and Stanton",https://benjamin-bentley.com/,Reunion,Diverse attitude-oriented application,1978,Fishery,4418
20416,ee80f1b2feaB05F,"Francis, Goodman and Gibbs",https://rich-chapman.com/,Finland,Horizontal executive protocol,1992,Warehousing,2136
20417,Dc8dFC19e86b1e1,Klein Inc,http://kane-edwards.org/,Macedonia,Advanced scalable analyzer,1993,Ranching,8012
20418,2a7d03c1Ee8cbA2,Ali LLC,http://smith.info/,Malta,Synergistic high-level initiative,2011,Package / Freight Delivery,201
20419,edc20B6abFc30AC,"Bolton, Riddle and Mcclure",http://www.terry-warner.info/,San Marino,Implemented fresh-thinking secured line,1992,Publishing Industry,293
20420,fF1f3FB44A2b72d,"Terry, Clarke and Bridges",http://www.santos.com/,Isle of Man,Future-proofed 5thgeneration instruction set,1991,Government Administration,7555
20421,e9F1BB457F2bcc1,Huang Inc,http://maynard.com/,Palau,Ameliorated non-volatile contingency,1970,Marketing / Advertising / Sales,8416
20422,cD0aF563ffb5FA3,"Pugh, Grimes and Barber",https://neal-barnett.info/,Myanmar,Enterprise-wide next generation customer loyalty,1989,Supermarkets,9333
20423,dc04AAEA47b75fA,Combs Ltd,https://pruitt-medina.com/,Bolivia,Multi-tiered 3rdgeneration Internet solution,2014,Furniture,7143
20424,4eFa915f98abB7c,Ward-Mitchell,http://www.hill.info/,Jersey,Diverse full-range projection,1981,Retail Industry,3559
20425,e678C6DeDFf5B27,Bryant PLC,http://www.carson.biz/,Northern Mariana Islands,Persevering exuding open system,1978,Building Materials,1610
20426,71e703b76fbb9e4,"Donovan, Turner and Underwood",https://dougherty.com/,Botswana,Cross-group responsive middleware,1983,Computer Networking,3242
20427,bd3EFbE97C6eE4D,"Benson, Richardson and Arias",http://barnes-hammond.com/,Brunei Darussalam,Multi-channeled coherent implementation,2017,Non - Profit / Volunteering,2921
20428,75dFdBB98a74cB5,Navarro and Sons,https://www.boyle-luna.com/,Puerto Rico,User-centric explicit matrix,1977,Library,1618
20429,07c04CFaDC1F20A,Morton-Lang,https://www.stewart-mcconnell.info/,Lithuania,Multi-channeled exuding encryption,1998,Warehousing,4115
20430,db8195EECCB56b1,"Jarvis, Byrd and Lucero",https://www.ritter.com/,Norway,User-friendly maximized methodology,2018,Sports,4474
20431,c0bCd60BE7F3E2E,Estes-Nguyen,http://burch.info/,Tunisia,Up-sized bifurcated extranet,2011,Human Resources / HR,480
20432,0199ca5dCcd3F30,Jacobs-Parks,http://chung-roberts.biz/,Kazakhstan,Secured foreground artificial intelligence,1989,Alternative Dispute Resolution,1312
20433,41B6b3EE2bb1ad8,Braun LLC,https://shepard-berg.com/,Honduras,Implemented intangible database,1978,Animation,5171
20434,eF2e4b98e05Dc76,Aguirre-Hensley,https://www.rollins.com/,Angola,Cross-group contextually-based circuit,2022,Venture Capital / VC,573
20435,aA9DFc52E9fAAD6,Estrada-Davies,https://www.rivera.com/,Panama,Extended asymmetric encoding,2018,Commercial Real Estate,7884
20436,2aC65abfB91cCb5,Tanner PLC,http://powers-hunt.net/,San Marino,Horizontal secondary database,1985,Shipbuilding,1328
20437,3A38d1314e1dcAB,"Adams, Massey and Wood",http://dunlap.net/,India,Organized logistical open system,1996,Banking / Mortgage,3796
20438,fEDc74ebD8aC7D7,Bell-Dunn,https://www.dunn.biz/,Saint Kitts and Nevis,Quality-focused tertiary software,2002,Biotechnology / Greentech,1528
20439,9141FFFfDE3bC5e,Roth-Parker,https://thomas-grant.org/,Netherlands,Reduced well-modulated open system,1996,Mechanical or Industrial Engineering,1767
20440,De5a923e96042c9,Baxter-Harrington,https://ritter.info/,Jordan,Persevering clear-thinking neural-net,1977,Recreational Facilities / Services,1112
20441,DF5aFFcBFe9CB9B,"May, Lamb and Fisher",http://hale.com/,Holy See (Vatican City State),Virtual secondary circuit,1977,Education Management,3533
20442,AEea1cEf4850E3e,Irwin Inc,https://page.info/,Puerto Rico,Innovative next generation paradigm,2021,Alternative Medicine,9327
20443,dcb79607e056C8f,Henderson Ltd,http://www.stafford.com/,Costa Rica,Persistent background function,1994,Chemicals,6766
20444,FB0c3aC3bB24a8C,Hays LLC,https://www.tate.com/,Kyrgyz Republic,Enterprise-wide global workforce,2010,Motion Pictures / Film,3756
20445,2F010a6bAAeCd13,"Bowen, Duffy and Maynard",https://www.moses-gay.com/,Senegal,Reverse-engineered disintermediate task-force,2020,Logistics / Procurement,4798
20446,Fbaf0505600D45F,Ross-Becker,https://www.cameron-hendrix.info/,Estonia,Up-sized human-resource adapter,1970,Civil Engineering,2511
20447,2fd58669c9c9Ae3,Greer-Greer,https://taylor-espinoza.biz/,Portugal,Automated well-modulated implementation,1979,Events Services,4087
20448,fc53F3071ebEFc9,Aguirre Group,https://cruz-dunn.com/,New Zealand,Implemented composite forecast,2003,Electrical / Electronic Manufacturing,9121
20449,D426Fa8BE4B302F,Howell and Sons,https://www.valentine.net/,Fiji,Profound holistic product,2009,Chemicals,6991
20450,eeABf64a9e5FEE7,"Peters, Mccullough and Graves",https://wilkinson-preston.com/,France,Managed impactful database,2002,Mining / Metals,864
20451,5F8eBA4ECaf1AD5,Daniels-Bauer,http://www.reilly-frazier.com/,Luxembourg,Polarized bandwidth-monitored success,2017,Insurance,8883
20452,A358ADA2c91F891,Morris Ltd,https://foster.com/,Uganda,Total leadingedge adapter,1994,Think Tanks,587
20453,2EEEEdfF8212eeD,Collins Group,http://www.barker.com/,Lithuania,Digitized bi-directional contingency,1992,Logistics / Procurement,9027
20454,CEF6D9CfFfDfFbb,Hatfield Inc,http://www.hoover.biz/,Chad,Profit-focused hybrid process improvement,2008,Supermarkets,6963
20455,EeA102AB6ea27aA,Gross-Bray,https://www.solomon.net/,Uganda,Robust scalable access,1971,Security / Investigations,8472
20456,1baffcE0Ef5fFfA,Snyder-Barrera,https://wolf.net/,Lebanon,Robust modular leverage,2019,Paper / Forest Products,6114
20457,b8ced02CDdefAE7,"Cross, Grant and Cobb",http://www.abbott.com/,San Marino,Implemented leadingedge pricing structure,1998,Wine / Spirits,6223
20458,30C4c30ba68Ba67,Parrish-Branch,https://www.lawrence.biz/,Suriname,Automated global intranet,2020,Think Tanks,6119
20459,cfc1C88fdDCe3dE,"Costa, Jensen and Dougherty",https://mccullough-fox.com/,Benin,Cross-group 6thgeneration capability,2014,Nanotechnology,3014
20460,CfaDCa038EC83eC,Cordova and Sons,https://www.estes.org/,Togo,User-centric heuristic workforce,1993,Information Services,3261
20461,CD7ABDafE67801A,Lambert-Dixon,https://woodward.info/,Lebanon,Up-sized real-time orchestration,1999,Shipbuilding,2016
20462,6AdDE3D70e8bF7c,Fritz-Soto,https://dickerson.com/,Cayman Islands,Mandatory bi-directional strategy,2005,Nanotechnology,1202
20463,DDE0B7c8AbaAdd7,Rios-Newman,http://shepard-chan.com/,Congo,Team-oriented intermediate software,2005,Think Tanks,4435
20464,eA2f6eC11A6dC0d,"Becker, Howe and Parsons",https://miranda.com/,Croatia,Switchable encompassing pricing structure,1985,Online Publishing,4212
20465,2bb491aB8c6bFbc,"Blair, Ortiz and Horton",https://www.gilmore.com/,China,Ameliorated 24hour support,1999,Wine / Spirits,6060
20466,D0d1d5E97fad32C,Trujillo Inc,https://benjamin.com/,British Virgin Islands,Down-sized 6thgeneration extranet,1990,Hospitality,2766
20467,602D73F9f808Bba,Brooks PLC,https://www.jimenez.net/,Turkey,Cloned asymmetric conglomeration,2001,Civic / Social Organization,3191
20468,fA02aFEA1Fa279F,Proctor Group,http://mullins-moses.net/,French Southern Territories,Fundamental optimizing orchestration,2000,Wine / Spirits,4799
20469,A4e65dBc0D38e89,Bates-Craig,http://www.reed-higgins.com/,Georgia,Mandatory interactive budgetary management,1995,Writing / Editing,159
20470,b2bF77F647265a1,Miranda PLC,http://swanson.com/,Uzbekistan,Grass-roots contextually-based process improvement,2018,International Affairs,2930
20471,2c9e5FDe453C7c0,Wu-Perry,http://www.shepherd.com/,Bahamas,Proactive reciprocal help-desk,1976,Internet,3446
20472,2e40bFda1a1Ff98,Manning-Lawrence,https://chang-ford.com/,Sri Lanka,Fully-configurable encompassing budgetary management,1981,Information Services,2748
20473,AE875FEbf0b7eaa,Butler-Ramos,https://www.horne-turner.com/,Turks and Caicos Islands,Extended directional superstructure,1981,Shipbuilding,9068
20474,B73FfA134FBA1DE,"Mcmahon, Tran and Rodgers",http://spence.com/,Korea,Switchable systemic strategy,2009,Banking / Mortgage,904
20475,F924cbFC2d11Eb5,"Whitney, Brooks and Montes",https://www.conner-hurst.info/,Austria,Re-engineered local moratorium,2001,Consumer Services,9405
20476,56c44cf9a2672b8,Kelley-Cobb,https://www.perry.info/,Serbia,Ergonomic transitional support,2000,Military Industry,8630
20477,C6fA30FfBf011F1,Henry-Prince,https://www.harrison.com/,Mali,Object-based solution-oriented budgetary management,1988,Wireless,8593
20478,d6F9f6901EC2A6d,Oliver Inc,http://stokes-gaines.com/,Italy,Multi-tiered maximized protocol,1982,Writing / Editing,3583
20479,f0C1489cc06eD32,Ponce-Griffin,http://www.hicks.com/,Chad,Streamlined multi-state paradigm,1991,Medical Equipment,3993
20480,FAfe9BDe4ccAB8c,Kent-Alvarado,https://craig-reid.com/,French Southern Territories,Distributed dedicated Local Area Network,2004,Legislative Office,9217
20481,6a71918D459D3DA,Wilkerson-Hester,http://www.burgess.biz/,Algeria,Grass-roots interactive alliance,1975,Business Supplies / Equipment,2311
20482,B8ECbb81EF3a6f9,Conley-Torres,http://holder.net/,Philippines,Visionary holistic attitude,1985,Insurance,759
20483,EAABBD893D5a8D0,Mueller-Lloyd,https://www.mason-anderson.info/,Tuvalu,Integrated homogeneous groupware,2015,Recreational Facilities / Services,8897
20484,7fdc0D523d0fC0f,Hardin-Hayes,http://clayton.com/,Russian Federation,Public-key fault-tolerant Graphical User Interface,1986,Luxury Goods / Jewelry,4265
20485,0e3F5A4DDEafC9C,"Barnes, Villa and Andersen",https://www.barnes.com/,Luxembourg,Multi-lateral mission-critical database,1988,Utilities,4416
20486,Cf77CB24D493c46,Trevino-Fisher,https://kaiser.com/,Puerto Rico,Monitored multimedia customer loyalty,1970,Recreational Facilities / Services,357
20487,DbcbAb3e2D1CEd7,Pruitt-Durham,https://leblanc-mcgee.com/,Timor-Leste,Assimilated multi-state system engine,1999,Cosmetics,179
20488,234bebbcA990fF6,"Huang, Erickson and King",https://montgomery.com/,Qatar,Assimilated intermediate website,2018,Translation / Localization,2087
